Year,Month,Variable,E.Anchorage,H.Annette_Island,A.Barrow,C.Bethel,D.Bettles,G.Cold_Bay,H.Cordova,D.Fairbanks,E.Homer,H.Juneau,C.King_Salmon,H.Kodiak,B.Kotzebue,D.McGrath,B.Nome,D.Northway,B.St_Paul_Island,E.Talkeetna,D.Tanana,H.Yakutat
1962,May,T,7.04,-16.48,-8.55,2.34,3.23,3.44,5.61,7.16,5.08,6.96,4.99,NA,-0.98,5.02,0.17,5.78,0.99,5.62,5.04,5.8
1962,Jun,T,11.94,-13.53,1.39,10.07,13.99,6.96,9.15,14.78,9.25,9.94,10.88,NA,6.22,12.98,5.68,11.91,4.76,12.81,13.67,9.03
1962,Jul,T,14.69,-16.12,4.63,15.04,15.96,10.73,11.91,17.5,11.68,13.72,13.95,NA,12.97,16.8,11.55,15.57,8.17,15.07,16.59,11.83
1962,Aug,T,13.77,-13.22,5.81,11.51,12.99,11.14,12.19,14.46,11.61,12.66,12.4,NA,11.99,12.52,10.49,13.61,8.55,12.75,12.89,12.62
1962,Sep,T,7.54,-13.03,-1.04,5.49,3.12,8.22,8.24,5.28,6.98,9.18,7.13,NA,4.02,4.87,4.18,3.67,5.59,6.14,4.24,8.82
1962,Oct,T,3.19,-9.38,-8.25,-0.84,-4.67,4.21,5.47,-0.68,3.74,6.62,1.77,NA,-4.65,-2.78,-2.17,-3.2,2.25,1.77,-3.8,6.12
1962,Nov,T,-5.41,-9.29,-16.12,-10.12,-17.39,2.13,0.57,-15.35,-1.4,3.21,-3.85,NA,-13.54,-16.46,-8.85,-15.61,0,-8.24,-16.1,1.93
1962,Dec,T,-8.6,-9.03,-22.69,-16.26,-22.42,-1.52,-2.97,-21.44,-4.59,-2.09,-10.88,NA,-19.29,-21.58,-17.27,-24.46,-2.76,-10.8,-22.19,-0.96
1963,Jan,T,-7.11,-13.25,-22.79,-6.91,-20.62,1.18,-2.37,-16.86,-2.61,-2.39,-3.92,NA,-12.05,-17.03,-6.52,-19.76,-0.95,-7.96,-20.43,-0.62
1963,Feb,T,-4.76,-8.6,-27.09,-11.64,-20.02,-1.61,1.86,-17.94,-2.76,0.58,-7.68,NA,-17.68,-17.2,-11.64,-19.8,-6.01,-4.95,-18.85,2.02
1963,Mar,T,-4.46,-15.44,-28.67,-9.4,-20.27,1.3,-1.8,-13.51,-1.88,-0.09,-4.94,NA,-21.26,-12.79,-13.66,-13.77,-1.55,-6.45,-16.36,-0.41
1963,Apr,T,-0.07,-14.31,-15.13,-7.04,-6.68,0.52,1.22,-4.17,0.63,2.53,-3.26,NA,-9.8,-4.71,-7.88,-3.27,-1.53,-1.82,-5.73,1.77
1963,May,T,8.23,-15.74,-3.62,4.75,6.69,4.87,7.19,9.62,6.19,9.28,6.4,NA,1.29,7.18,3.1,7.54,2.23,6.93,7.47,7.78
1963,Jun,T,10.88,-13.14,0.99,8.37,11.56,7.71,9,11.91,8.37,10.21,8.67,NA,6.57,10.51,6.24,10.92,4.52,10.14,11.32,9.04
1963,Jul,T,14.76,-14.67,2.72,12.32,13.74,10.33,12.03,15.56,12.12,13,12.65,NA,9.93,14.47,8.87,14.71,7.38,14.55,14.4,12.54
1963,Aug,T,13.86,-17.34,2.49,9.73,10.39,10.32,12.28,12.58,12.05,13.83,12.24,NA,9.02,11.23,7.81,13.24,7.88,12.72,11.01,12.66
1963,Sep,T,11.07,-8.36,-1.37,9.11,5.35,9.17,10.48,8.83,9.84,11.23,10.6,NA,6.21,7.82,6.62,6.96,6.63,10.12,5.84,11.14
1963,Oct,T,2.66,-6.98,-11.36,-3.84,-6.89,3.42,5.23,-3.14,3.57,7.01,-0.14,NA,-7.82,-5.12,-3.59,-3.03,2.22,1.18,-4.71,6.18
1963,Nov,T,-11.06,-11.94,-20.69,-16.25,-24.07,-1.99,-3.79,-23.61,-6.67,-2.06,-13.09,NA,-20.32,-22.13,-15.15,-23.58,-1.29,-12.19,-21.66,-1.43
1963,Dec,T,-4.01,-9.64,-19.97,-9.46,-15.89,-0.13,0.47,-15.57,0.13,0.38,-4.01,NA,-13.92,-18.04,-9.46,-21.96,-1.17,-5.82,-15.7,0.13
1964,Jan,T,-9.99,-9.48,-28.97,-15.06,-28.72,-1.14,-2.71,-26.49,-4.27,-1.49,-9.35,NA,NA,NA,-16.26,-28.96,NA,-11.33,-26.14,NA
1964,Feb,T,-6.63,-10.43,-33.68,-18.4,-21.71,-3.24,-1.94,-17.38,-3.57,2.16,-9.8,NA,NA,NA,-22.25,-19.38,-9.22,-10,-21.17,0.39
1964,Mar,T,-8.21,-11.63,-30.68,-16.06,-23.67,-1.52,-5,-19.02,-4.46,-1.82,-8.8,NA,-23.41,-17.19,-18.59,-18.27,-5.06,-11.68,-20.88,-2.36
1964,Apr,T,0.91,-13.27,-23.68,-6.96,-9.52,0.4,1.76,-3.44,1.13,3.66,-2.14,NA,-14.54,-4.61,-10.33,-3.24,-1.49,-1.29,-6.49,2.26
1964,May,T,5.06,-15.02,-7.97,-0.56,0.57,3.37,4.71,3.67,3.89,7.28,3.42,NA,-4.18,1.78,-2.21,2.14,1.24,3.32,2.13,5.08
1964,Jun,T,13.29,-15.66,-0.08,11.38,14.07,8,10.86,15.61,10.07,11.98,11.19,NA,4.03,13.94,8.76,13.25,5.49,12.93,14.09,11.33
1964,Jul,T,13.92,-14.32,3.36,13.67,15.41,8.79,11.86,15.37,11.01,12.39,12.28,NA,10.09,15.54,11.3,13.91,7.15,14.58,15.22,11.62
1964,Aug,T,12.56,-11.95,1.59,11.12,12.25,9.21,12.35,13.62,11.51,11.99,11.62,NA,11.61,12.56,11.17,11.63,8.16,12.15,12.56,11.77
1964,Sep,T,9.23,-12.36,-2.82,8.46,5.43,8.36,8.68,7.18,9.25,9.82,8.9,NA,5.35,7.33,6.21,6.52,6.17,8.49,6.23,8.56
1964,Oct,T,1.65,-7.43,-10.61,-0.04,-3.29,4.24,4.29,-2.12,3.36,7.19,1.68,NA,-3.04,-2.13,-0.57,-3.45,2.84,-0.19,-2.81,4.71
1964,Nov,T,-5.96,-12.29,-18.6,-11.21,-17.06,0.48,-0.89,-16.46,-1.93,0.04,-5.96,NA,-13.46,-14.51,-9.64,-19.03,-0.38,-7.58,-16.48,-1.56
1964,Dec,T,-17.21,-12.33,-30.33,-19.41,-33.93,-0.97,-10.98,-32.47,-11.01,-8.57,-16.26,NA,-24.58,-29.82,-19.12,-34.71,-1.33,-18.79,-31.82,-8.99
1965,Jan,T,-12.23,-9.19,-29.44,-18.12,-23.87,-2.61,-6.29,-27.76,-7.02,-4.94,-10.95,NA,-21.66,-24.07,-17.36,-32.37,-5.23,-13.41,-23.52,-5.53
1965,Feb,T,-12.08,-7.74,-32.37,-20.34,-27.28,-4.06,-8.6,-27.84,-7.3,-4.68,-13.81,NA,-25.59,-24.36,-21.1,-27.64,-8.52,-13.88,-25.91,-5.96
1965,Mar,T,2.48,-16.11,-22.6,-3.35,-7.95,1.96,1.08,-4.18,2.04,1.67,0.98,NA,-11.48,-2.69,-6.88,-4.72,-4.23,0.16,-4.83,0.06
1965,Apr,T,4.25,-12.29,-16.57,-3.04,-6.52,1.79,2.19,-0.64,2.24,3.16,-0.48,NA,-9.67,-1.49,-6.46,-1.61,-1.35,1.36,-2.91,2.09
1965,May,T,7.47,-13.2,-8.39,0.32,1.8,2.37,3.83,6.02,4.67,5.75,2.78,NA,-4.18,4.15,-2.53,4.83,0.38,5.75,4.2,3.99
1965,Jun,T,11.58,-15.03,-0.65,9.19,13.08,6.88,7.31,12.87,7.69,9.14,7.76,NA,6.64,11.46,6.92,11.06,4.27,10.07,12.59,6.82
1965,Jul,T,14.99,-15.92,3.51,10.91,14.24,9.27,10.74,15.67,10.6,12.96,11.49,NA,10.57,13.01,8.04,14.39,7.03,13.73,14.11,10.13
1965,Aug,T,13.51,-15.61,3.41,10.12,9.5,10.13,10.22,11.51,10.6,12.86,10.79,NA,8.51,11.08,7.54,11.36,7.98,11.48,10.48,9.62
1965,Sep,T,12.01,-16.38,-1.54,8.91,6.69,9.36,9.17,8.97,10.22,10.12,10.14,NA,6.37,8.93,6.18,7.66,6.58,9.41,8.01,8.62
1965,Oct,T,-0.73,-2.69,-12.63,-4.34,-12.75,2.57,2.48,-10.06,0.51,6.48,-3.57,NA,-8.58,-9.91,-4.98,-9.02,1.96,-3.79,-11.08,4.3
1965,Nov,T,-6.39,-11.41,-10.76,-5.25,-14.94,2.22,-4.21,-15.66,-2.79,-1.16,-5.22,NA,-8.6,-12.96,-5.37,-21.37,1.23,-10.46,-13.46,-2.84
1965,Dec,T,-10.5,-10.16,-24.72,-16.55,-24.76,-1.99,-6.19,-25.58,-7.43,-3.01,-14.86,NA,-20.89,-25.42,-16.74,-26.84,-2.47,-15.67,-24.27,-5.91
1966,Jan,T,-12.43,-11.56,-26.49,-14.71,-30.89,0.41,-8.76,-33.02,-5.22,-13.03,-6.63,NA,-19.78,-29.11,-14.07,-37.76,0.26,-13.16,-27.5,-10.54
1966,Feb,T,-9.61,-11.27,-30.23,-10.86,-23.6,-0.16,-7.17,-21.99,-4.95,-3.42,-8.11,NA,-20.15,-17.67,-13.22,-21.71,-0.92,-12.41,-22.11,-4.1
1966,Mar,T,-8.53,-8.26,-30.49,-19.5,-21.17,-5.92,-5.95,-19.17,-7.19,-1.01,-15.11,NA,-24.44,-19.81,-19.51,-18.74,-5.71,-9.88,-18.92,-4.4
1966,Apr,T,1.83,-15.99,-20.63,-5,-8.46,1.29,0.69,-2.76,1.96,3.34,-1.06,NA,-12.76,-4.96,-9.33,-2.98,-2.37,1.02,-6.57,0.66
1966,May,T,6.74,-9.62,-8.83,0.62,4.59,2.98,4.83,7.43,4.22,6.23,3,NA,-4.58,4.46,-1.69,5.24,0.89,6.1,5.14,3.49
1966,Jun,T,12.96,-16.54,1.71,10.99,14.73,6.78,10.6,17.37,9.67,11.63,10.35,NA,3.93,14.18,6.18,14.19,4.83,13.46,14.96,9.19
1966,Jul,T,14.36,-16.24,2.99,11.74,14.13,9.21,12.5,16.93,11.39,13.47,11.43,NA,11.59,13.01,9.55,15.27,7.47,13.96,13.71,11.09
1966,Aug,T,12.46,-15.11,1.58,10.89,11.26,9.47,11.17,13.94,11.2,11.32,10.11,NA,11.29,10.88,9.87,10.86,8.21,12.08,12.01,9.93
1966,Sep,T,7.96,-12.56,-0.57,7.68,6.73,6.98,8.71,10.07,9.13,9.57,8.31,NA,6.32,7.53,5.82,5.6,6.72,7.52,7.02,8.24
1966,Oct,T,0.14,-7.83,-7.54,-3.23,-6.81,1.05,2.21,-4.29,1.46,3.64,-2.69,NA,-5.57,-4.59,-3.57,-7.37,1.62,-0.97,-0.97,2.06
1966,Nov,T,-8.06,-14.35,-14.21,-6.18,-19.22,0.12,-3.34,-17.48,-2.54,-3.85,-6.39,NA,-10.29,-12.92,-8.27,-21.37,1.53,-8.94,-17.26,-4.36
1966,Dec,T,-11.77,-12.53,-24.56,-15.98,-27.52,-2.41,-3.62,-28.92,-6.31,-3.08,-12.81,NA,-22.13,-25.64,-16.7,-28.86,-2.39,-11.4,-25.78,-3.86
1967,Jan,T,-13.86,-12.64,-24.43,-13.67,-27.36,-3.06,-6.36,-26.28,-7.68,-4.94,-13.58,NA,-16.94,-23.74,-11.14,-29.97,-1.72,-15.86,-25.82,-7.34
1967,Feb,T,-9.83,-9.27,-26.83,-12.43,-22.58,-1.97,-3.32,-21.58,-4.77,-0.88,-9.47,NA,-19.24,-18.12,-14.33,-23.17,-2.31,-10.66,-21.15,-4.27
1967,Mar,T,-4.92,-16.11,-22.56,-6.28,-14.84,1.38,-2.47,-12.33,-1.1,-4.41,-2.99,NA,-11.96,-8.07,-8.44,-14.11,0.64,-6.31,-11.21,-5.37
1967,Apr,T,1.71,-16.48,-14.46,-0.6,-4.59,3.4,1.52,-0.18,2.59,2.93,1.43,NA,-6.96,-0.1,-4.99,-1.93,1.97,-0.27,-0.94,0.71
1967,May,T,8.41,-13.35,-5.52,5.81,3.84,5.29,6.96,7.57,6.8,7.56,6.67,NA,-0.92,7.23,-0.44,5.82,3.44,6.93,6.57,5.81
1967,Jun,T,13.41,-16.12,0.81,12.21,13.78,8.19,11.42,16.54,10.08,12.64,10.29,NA,7.78,12.51,8.04,15.13,6.68,13.57,14.61,10.29
1967,Jul,T,15.14,-12.9,3.04,11.99,13.34,11.58,12.67,15.47,12.89,12.09,12.56,NA,11.56,13.49,8.39,15.03,8.99,14.82,14.49,11.24
1967,Aug,T,14.59,-12.08,2.28,12.39,10.89,10.71,13.24,14.59,12.76,12.81,12.54,NA,10.57,12.73,9.71,13.67,9.71,14.17,12.64,11.54
1967,Sep,T,8.91,-9.16,-3.74,7.37,6.84,7.96,10.02,8.07,9.06,9.98,7.92,NA,5.94,7.29,6.48,6.14,7.42,8.53,7.04,8.79
1967,Oct,T,2.04,-7.83,-10.73,-2.6,-6.99,3.44,4.9,-4.02,3.04,6.17,-1.16,NA,-4.66,-4.79,-2.79,-4.81,3.22,-0.23,-5.66,4.46
1967,Nov,T,-1.11,-14.43,-18.87,-5.38,-18.18,3.29,1.49,-12.5,0.57,0.18,-1.54,NA,-14.39,-10.02,-9.4,-14.83,1.79,-6.1,-14.93,0.36
1967,Dec,T,-8.91,-11.05,-22.54,-12.28,-21.34,-0.88,-3.76,-18.67,-5.19,-2.62,-11.13,NA,-16.44,-18.16,-12.26,-22.69,-0.46,-13.26,-21.75,-4.34
1968,Jan,T,-10.87,-11.64,-23.07,-11.55,-27.81,-2.08,-6.39,-23.88,-7.38,-7.41,-12.21,NA,-17.03,-20.5,-13.07,-25.87,-1.08,-14.25,-25.89,-7.72
1968,Feb,T,-4.96,-14.56,-31.85,-15.51,-23.06,-4.46,-0.68,-20.51,-2.55,-1.8,-10.68,NA,-27.48,-19.61,-19.47,-21.06,-8.01,-6.76,-22.54,-1.6
1968,Mar,T,-2.02,-11.98,-24.34,-10.46,-13.71,-0.91,0.45,-10.7,-0.92,0.6,-3.62,NA,-17.97,-11.32,-13.43,-11.72,-4.55,-4.38,-12,-0.08
1968,Apr,T,1.64,-10.21,-20.79,-4.96,-7.68,1.22,1.86,-1.59,1.18,3.26,-1.04,NA,-11.93,-3,-9.76,-3.39,-3.76,-1.11,-4.99,0.54
1968,May,T,9.02,-16.91,-5.67,5.31,3.44,5.94,8.26,8.66,6.57,9.11,6.58,NA,-1.44,6.74,-1.61,7.4,1.06,7.33,5.87,5.64
1968,Jun,T,12.62,-15.48,0.54,11.25,13.99,7.46,10.58,15.28,9.78,11.22,10.35,NA,4.36,13.03,6.33,12.92,3.99,12.67,13.58,9.41
1968,Jul,T,15.49,-15.11,5.67,14.4,17.22,11.58,13.14,18.74,11.86,13.76,13.06,NA,14.18,16.05,12.27,16.14,7.67,15.31,16.24,11.84
1968,Aug,T,14.55,-14.21,5.35,12.09,13.89,11.09,13.53,14.69,12.37,13.14,12.57,NA,13.31,13.51,11.09,12.63,8.54,13.73,13.42,11.42
1968,Sep,T,8.38,-9.34,0.46,5.59,2.71,8.23,8.92,6,7.38,8.71,6.26,NA,4.22,NA,4.14,4.53,6.07,6.71,2.93,7.36
1968,Oct,T,0.59,-7.33,-8.3,-1.58,-8.96,3.82,3.82,-5.48,1.79,3.84,-2,NA,-5.11,-5.67,-2.19,-6.89,2.79,-0.62,-6.97,2.16
1968,Nov,T,-5.52,-9.95,-19.79,-7.43,-17.81,2.19,0.54,-16.5,-0.42,1.17,-3.22,NA,-14.59,-16.21,-9.76,-18.14,0.68,-8.07,-16.44,0.14
1968,Dec,T,-14.29,-15.07,-24.96,-17.28,-27.71,-0.66,-9.06,-27.6,-9.36,-6.99,-15.89,NA,-20.56,-26.16,-17.89,-30.17,-1.16,-18.46,-28.26,-7.21
1969,Jan,T,-15.24,-15.89,-24.81,-12.71,-30.89,-0.13,-14.97,-32.62,-10.47,-14.02,-13.98,NA,-16.93,-24.75,-11.36,-36.44,-0.17,-18.26,-31.69,-14.03
1969,Feb,T,-7.83,-15.89,-28.46,-13.52,-23.13,-2.21,-3.81,-21.81,-5.39,-6.02,-10.71,NA,-17.43,-19.52,-14.9,-25.84,-4.34,-9.71,-22.72,-5.63
1969,Mar,T,-1.92,-15.83,-24.18,-8.2,-16.24,0.26,-1.57,-12.18,-0.32,-0.72,-3.19,NA,-17.24,-9.44,-13.24,-11.76,-3.62,-4.84,-14.02,-1.3
1969,Apr,T,4.12,-11.84,-16.68,-2.75,-1.46,1.39,4.25,2.38,3.49,4.77,1.29,NA,-8.43,0.04,-5.71,0.86,-1.37,3.51,-0.35,2.48
1969,May,T,8.72,-15.24,-6.39,7.47,8.03,5.38,7.79,9.69,6.54,9.91,6.7,NA,3.78,9.03,5.98,7.13,2.58,8.67,8.64,6.46
1969,Jun,T,14.27,-16.21,0.76,11.33,15.96,8.26,12.26,18.26,10.5,14.32,11.37,NA,9.83,14.18,8.71,16.15,5.58,14.32,15.52,9.83
1969,Jul,T,15.18,-14.39,1.47,12.06,13.51,11.76,12.71,15.19,11.83,12.03,12.38,NA,10.99,13.34,10.08,13.13,9.05,14.14,13.84,11.08
1969,Aug,T,12.32,-11.53,-0.12,9.46,7.32,11.88,10.5,9.87,10.36,10.16,10.47,NA,7.41,9.12,7.31,8.26,9.93,10.29,8.86,9.15
1969,Sep,T,9.37,-15.06,-1.22,8.68,7.09,10.08,9.07,9.49,8.39,8.54,8.92,NA,7.47,7.73,8.04,6.37,8.06,7.76,6.33,8.9
1969,Oct,T,5.06,-12.47,-8.95,1.68,-1.63,6.02,6.81,1.08,5.63,5.21,3.77,NA,-0.64,0.63,0.82,-1.8,3.92,2.69,-0.88,5.22
1969,Nov,T,-4.66,-3.95,-23.24,-12.48,-21.4,0.82,-0.34,-17.15,-2.6,0.13,-8.34,NA,-17.04,-17.6,-12.96,-20.38,0.28,-6.94,-18.17,0.18
1969,Dec,T,-2.02,-8.75,-22.03,-10.92,-12.15,-0.41,2.76,-15.6,0.79,1.7,-3.24,NA,-12.79,-15.08,-9.81,-21.86,-1.42,-4.29,-13.67,1.4
1970,Jan,T,-12.68,-13.47,-24.71,-24.27,-27.63,-5.33,-5.97,-26.77,-8.72,-5.59,-17.94,NA,-25.11,-30.49,-20.13,-31.48,-6.97,-15.43,-25.82,-4.36
1970,Feb,T,-1.34,-13.32,-27.23,-8.67,-17.14,-2.19,2.59,-13.33,0.69,1.71,-3.13,NA,-15.62,-14.23,-10.97,-17.64,-3.21,-2.48,-15.34,0.82
1970,Mar,T,1.89,-13.43,-27.98,-7.38,-12.89,-0.14,2.49,-6.22,1.84,2.52,-0.85,NA,-14.2,-9.02,-11.26,-7.42,-3.74,-0.37,-11.11,1.47
1970,Apr,T,2.43,-13.27,-19.4,-5.38,-4.62,-0.11,2.32,0.01,1.62,3.93,-1.26,NA,-11.77,-3.64,-9.37,-2.26,-3.14,0.31,-2.38,1.99
1970,May,T,8.95,-11.55,-7.19,6.24,7.16,4.86,7.44,10.99,6.42,7.37,7.12,NA,-1.26,8.39,2.46,7.24,1.19,7.47,7.99,5.58
1970,Jun,T,12.64,-14.72,0.46,11.07,12.35,8.73,9.93,14.43,9.39,10.38,NA,NA,7.08,12.15,7.74,11.18,5.08,11,12.58,9.51
1970,Jul,T,13.92,-14.58,3.18,10.88,14.69,10.73,12.09,16.86,10.7,11.26,11.49,NA,12.12,13.83,9.73,13.72,7.21,13.49,14.55,11.93
1970,Aug,T,12.56,-13.4,1.67,10.37,10.99,10.11,11.58,13.83,10.7,10.93,10.93,NA,10.26,11.42,8.74,11.17,7.51,11.42,11.57,11.43
1970,Sep,T,7.99,-11.21,-3.52,5.13,0.21,8.24,8.87,4.88,7.25,7.94,7.08,NA,2.24,4.21,2.67,3.27,6.61,6.14,2.75,8.52
1970,Oct,T,0.28,-9.28,-17.49,-3.51,-12.27,4.46,3.13,-7.28,1.28,4.18,-1.51,NA,-9.83,-6.14,-5.16,-9.2,3.74,-3,-9.39,4.05
1970,Nov,T,-3.97,-15.77,-20.07,-2.54,-18.12,3.09,0,-11.87,0.48,-2.33,-1.53,NA,-10.63,-10.43,-6.57,-15.5,2.69,-8.01,-14.11,-1.29
1970,Dec,T,-9.51,-13.99,-23.44,-14.77,-25.29,-0.84,-5.68,-23.18,-6.84,-5.81,-11.34,NA,-18.93,-23.32,-14.84,-27.05,-1.61,-14.61,-22.43,-7
1971,Jan,T,-16.29,-13.56,-28.6,-21.26,-36.68,-5.5,-10.39,-35.38,-12.5,-10.56,-19.18,NA,-25.38,-33.02,-20.95,-38.54,-4.85,-21.91,-35.04,-9.19
1971,Feb,T,-6.36,-11.83,-32.23,-18.58,-27.09,-3.34,-2.36,-20.32,-4.27,-2.2,-11.02,NA,-28.27,-20.69,-24.23,-21.14,-9.32,-10.77,-25.26,-3.91
1971,Mar,T,-9.92,-12.51,-27.85,-17.95,-22.48,-6.58,-3.9,-18.01,-7.69,-1.73,-13.48,NA,-21.76,-19.54,-19.72,-18.16,-9.51,-12.08,-21.09,-4.85
1971,Apr,T,0.75,-12.24,-20.28,-8.32,-7.21,-2.22,2.85,-2.94,0.49,3.66,-2.92,NA,-12.48,-5.29,-10.62,-3.37,-5.87,-0.51,-6.43,0.03
1971,May,T,5.35,-15.42,-8.14,1.75,5.11,1.27,5.82,8.48,3.51,6.4,3.17,NA,-2.74,5.39,-1.28,5.62,-2.37,4.56,5.84,3.11
1971,Jun,T,10.63,-15.77,1.71,9.99,16.22,4.71,10.92,17.41,8.11,11.76,8.49,NA,8.53,14.83,9.11,14.04,2.29,11.43,16.01,8.82
1971,Jul,T,13.01,-17.47,4.66,11.53,14.39,8.74,13.03,16.09,10.87,14.14,12.47,NA,13.3,13.73,10.54,14.97,5.56,13.59,14.71,11.45
1971,Aug,T,12.79,-13.02,0.82,11.07,11.21,9.18,12.93,13.39,11.74,12.99,12.69,NA,9.29,13.29,9.18,11.84,6.93,13.29,11.79,11.86
1971,Sep,T,7.79,-13.72,-0.15,6.72,3.75,6.94,8.96,7.03,7.71,8.91,8.21,NA,5.22,7.1,5.29,5.78,5.71,7.13,5.4,6.91
1971,Oct,T,0.14,-9.98,-9.91,-0.66,-9.97,3.69,3.08,-2.28,2.66,3.61,1.28,NA,-5.74,-2.33,-2.24,-6.39,3.21,-2.4,-5.02,3.88
1971,Nov,T,-7.64,-10.2,-18.07,-9.53,-20.39,0.18,-0.84,-17.48,-3.42,-0.33,-5.78,NA,-14.29,-17.44,-9.14,-22.29,0.21,-14.06,-19.16,-0.61
1971,Dec,T,-8.79,-13.15,-24.11,-10.64,-22.04,0.21,-5.97,-21.01,-5.02,-6.17,-7.47,NA,-17.77,-17.57,-13.34,-27.51,-1.14,NA,-23.07,-5.56
1972,Jan,T,-14.26,-13.22,-26.79,-16.51,-31.52,-2.69,-11.71,-26.84,-9.34,-9.02,-14.07,NA,-20.22,-26.4,-16.11,-32.96,-3.37,-17.77,-28.35,-9.11
1972,Feb,T,-10.31,-13.11,-28.44,-17.76,-28.78,-5.92,-7.39,-23.34,-7.18,-6.96,-14.35,NA,-22.52,-21.76,-15.44,-28.65,-9.67,-12.79,-24.75,-6.87
1972,Mar,T,-9.06,-11.92,-28.68,-18.99,-24.98,-8.74,-6.17,-19.3,-8.89,-3.06,-16.82,NA,-25.18,-20.02,-21.89,-20.19,-11.7,-12.32,NA,-3.94
1972,Apr,T,-2.9,-12.9,-20.19,-9.79,-10.46,-1.42,-2.33,-6.24,-2.71,1.43,-5.52,NA,-13.72,-7.96,-11.15,-8.39,-3.92,-6.07,NA,-1.79
1972,May,T,6.23,-14.9,-7.77,2.86,5.91,3.64,4.63,8.53,4.46,7.11,4.94,NA,1.12,6.01,1.87,5.77,0.44,5.54,NA,4.42
1972,Jun,T,11.07,-15.03,0.27,9.24,14.27,5.31,9.54,15.18,8.12,10.24,8.12,NA,6.23,12.84,7.93,12.53,3.14,11.28,NA,8.88
1972,Jul,T,14.96,-15.36,6.02,14.36,16.81,9.2,13.64,18.07,11.12,14.44,12.88,NA,14.98,16.33,13.39,15.09,5.81,16.17,NA,13.29
1972,Aug,T,13.64,-12.28,4.76,12.97,13.28,9.99,11.82,14.91,11.91,13,12.47,NA,12.74,14.23,11.73,13.26,7.69,13.55,18.42,12.03
1972,Sep,T,6.93,-15.12,-0.44,6.51,3.28,8.82,7.33,4.49,8.04,8.31,7.47,NA,5.04,6.08,5.39,3.18,6.64,5.69,NA,8.15
1972,Oct,T,-0.19,-10.3,-6.04,1.55,-6.05,4.32,2.69,-2.91,3.14,3.68,2.23,NA,-1.59,-0.42,0.16,-5.94,3.2,-1.9,NA,3.89
1972,Nov,T,-5.99,-12.16,-17.01,-7.73,-18.14,1.23,-1.18,-13.92,-1.14,1.4,-3.68,NA,-12.34,-13.37,-6.53,-19.68,0.62,-7.63,NA,1.28
1972,Dec,T,-10.94,-12.54,-19.36,-12.47,-21.09,-0.93,-5.68,-19.17,-5.73,-4.71,-8.81,NA,-16.84,-19.38,-11.93,-25.31,-1.14,-12.56,NA,-4.36
1973,Jan,T,-16.17,-12.34,-25.28,-20.17,-31.52,-5.06,-9.78,-27.89,-11.21,-7.28,-16.81,NA,-23.23,-27.91,-20.71,-32.32,-4.97,-19.34,NA,-6.52
1973,Feb,T,-10.52,-12.41,-25.12,-12.96,-21.88,-0.81,-7.07,-18.59,-5.66,-4.14,-6.94,-0.39,-15.42,-19.42,-11.84,-25.2,-3.63,-12.18,-20.94,-3.31
1973,Mar,T,-4.34,-12.87,-29.3,-14.47,-17.53,-1.66,-0.88,-11.16,NA,0.51,-7.05,-1.14,-20.64,-13.07,-16.92,-11.53,-6.62,-6.08,NA,-0.26
1973,Apr,T,2.13,-12.86,-19.29,-3.74,-4.91,-0.26,2.73,1.82,NA,4.23,2.18,3.32,-12.52,-0.77,-7.66,NA,-3.18,1.28,-2.03,2.97
1973,May,T,6.45,-12.5,-7.17,4.32,7.4,2.19,5.61,10.34,5.28,7.73,6.02,5.1,-0.81,8.02,1.77,6.04,-0.91,6.52,NA,6.41
1973,Jun,T,10.77,-14.47,0.63,9.86,14.43,5.82,8.96,15.71,9.01,10.68,10.74,7.97,5.6,13.46,5.88,12.13,4.08,11.81,NA,9.16
1973,Jul,T,14.3,-14.74,4.28,11.82,13.61,8.58,11.01,16.65,11.3,12.07,13.11,10.22,9.53,14.26,7.46,14.84,6.81,14.12,NA,11.13
1973,Aug,T,12.09,-15.18,4.34,10.57,10.12,9.98,10.32,12.77,10.69,10.97,12.54,10.81,9.24,10.93,7.4,10.79,7.73,11.14,10.75,NA
1973,Sep,T,7.61,-10.66,1.1,7.41,5.69,8.01,7.68,8.52,7.67,8.86,8.42,7.85,5.91,7.53,5.63,5.71,6.63,6.74,6.96,7.81
1973,Oct,T,0.07,-9.01,-7.03,-1.01,-8.11,3.57,3.27,-3.86,2.16,5.12,1.17,3.24,-5.86,-4.12,-3.23,-5.99,3.01,-2.88,-6.14,4.61
1973,Nov,T,-10.25,-14.79,-13.38,-6.4,-22.64,3.03,-7.16,-18.14,-5.07,-5.01,-4.07,0.41,-14.67,-19.17,-8.02,-25.73,2.89,-13.58,-21.49,-3.87
1973,Dec,T,-7.6,-11.87,-20.78,-12.83,-17.88,-1.1,-3.32,-19.66,-4.14,-2.24,-7.85,0.09,-16.68,-21.27,-13.67,-26.87,-2.58,-9.83,-18.98,-1.19
1974,Jan,T,-13.99,-14.21,-23.7,-14.36,NA,-1.33,-10.51,-27.02,-9.96,-9.57,-12.53,-2.68,-19.81,-24.03,-14.96,-34.43,-3.1,-17.11,-27.19,-8.54
1974,Feb,T,-9.94,-11.16,-33.5,-21.71,-33.09,-7.21,-3.23,-27.66,-6.97,-1.78,-17.57,-4.03,-28.46,-24.73,-22.96,-27.35,-9.54,-11.4,-29.91,-2.6
